StudentID,SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,Salary Package,IsAnomaly,PlacementStatus,Embedding_Gender_1,Embedding_Gender_2,Embedding_Gender_3,Embedding_City_1,Embedding_City_2,Embedding_City_3,Embedding_CollegeTier_1,Embedding_CollegeTier_2,Embedding_CollegeTier_3,Embedding_Stream_1,Embedding_Stream_2,Embedding_Stream_3,Embedding_Specialisation_1,Embedding_Specialisation_2,Embedding_Specialisation_3,Embedding_Hostel_1,Embedding_Hostel_2,Embedding_Hostel_3,Embedding_HistoryOfBacklogs_1,Embedding_HistoryOfBacklogs_2,Embedding_HistoryOfBacklogs_3,Embedding_CGPA_Tier_1,Embedding_CGPA_Tier_2,Embedding_CGPA_Tier_3
40537,8.82,8.58,8.62,9.36,9.11,8.78,9.43,8.87,8.97,86.0,1,4,3.0,3,2,72.5,3.1542109566639414,57.41127296699558,62.4,1,18.97,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40538,8.65,8.34,8.62,8.82,9.09,8.46,9.36,9.03,8.82,90.6,2,3,3.0,3,2,69.9,3.5,96.2,72.8,1,22.88,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40539,7.94,7.43,7.66,8.28,6.81,7.51,7.87,8.7,7.75,82.1,1,4,2.0,3,1,84.1,4.6,79.1,83.7,1,10.55,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40540,9.44,9.58,9.8,10.0,9.99,9.54,9.61,9.87,9.72,100.0,1,3,3.0,2,2,98.7,4.2,77.3,68.3,1,25.26,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40541,7.85,7.31,7.4,7.56,6.84,7.52,7.56,8.2,7.64,77.8,0,2,2.0,2,1,67.8,3.0,58.8,58.3,0,8.68,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40542,5.12,5.85,5.94,5.44,5.93,5.72,5.72,6.12,5.87,74.3,1,2,1.0,1,0,70.7,3.3,53.5,55.40852962724507,1,4.03,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40543,10.0,9.99,9.86,10.0,10.0,10.0,10.0,10.0,10.0,87.6,1,3,3.0,3,2,76.0,4.5,76.4,90.6,1,25.79,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40544,6.63,6.08,6.43,6.38,6.18,6.23,6.6,6.17,6.53,64.0,1,1,1.0,1,0,49.7,1.6,25.7,29.3,0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40545,8.3,8.26,8.26,8.66,8.13,8.46,8.12,8.51,8.26,84.8,1,2,2.0,1,1,63.2,3.3,49.2,55.0,1,18.56,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40546,10.0,9.91,10.0,10.0,10.0,9.93,10.0,10.0,10.0,84.7,2,2,3.0,3,2,83.8,4.0,78.3,79.1,1,25.1,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40547,9.43,9.65,9.15,8.85,9.5,9.65,8.94,9.59,9.33,86.9,2,4,3.0,4,2,59.6,3.0,85.9,77.9,1,18.29,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40548,5.77,5.7,5.29,5.39,5.29,5.45,5.0,4.58,5.23,68.2,1,0,1.0,1,0,54.8,2.2,24.0,55.40852962724507,1,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40549,5.18,5.82,5.91,5.76,5.41,5.53,5.72,5.38,5.64,62.8,0,0,0.0,0,0,46.7,2.7,24.6,32.3,0,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40550,7.33,7.26,7.83,7.8,7.63,7.83,7.9,7.97,7.77,88.5,2,3,3.0,4,1,70.1,3.5,73.0,58.7,0,12.73,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40551,6.72,7.53,6.77,6.88,6.99,6.65,7.0,7.07,6.98,97.2,2,4,3.0,4,1,84.7,4.2,57.41127296699558,79.4,0,13.0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40552,6.88,6.46,6.4,6.61,6.93,7.13,6.69,7.37,6.9,78.5,2,1,2.0,2,1,68.0,3.5,52.3,42.1,0,8.45,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40553,7.84,7.58,7.36,7.33,7.86,7.63,7.94,7.96,7.49,89.4,1,1,2.0,2,1,62.0,3.4,54.5,55.40852962724507,0,8.89,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40554,5.42,5.41,5.33,5.96,6.25,5.8,5.29,6.19,5.6,71.3,1,1,2.0,2,0,68.8,2.6,43.5,37.4,1,4.09,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40555,8.68,9.05,8.59,8.37,8.97,8.41,9.01,8.95,8.81,65.7,1,1,2.0,2,1,68.85926127341149,4.1,57.8,51.9,0,18.57,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40556,5.12,5.03,4.87,5.17,5.93,5.68,5.66,6.16,5.43,84.6,2,3,3.0,3,1,83.8,3.4,72.5,53.2,1,6.15,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40557,9.99,10.0,9.76,9.79,9.78,9.73,10.0,10.0,9.77,91.4,1,4,2.0,2,0,92.0,4.6,74.1,74.2,1,25.0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40558,7.82,7.28,7.48,7.74,7.77,7.71,7.78,7.62,7.68,66.2,1,3,1.0,2,1,69.2,3.5,51.1,47.3,1,8.46,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40559,7.84,7.67,7.2,7.73,7.72,7.22,6.85,7.21,7.27,55.7,0,1,1.0,0,0,45.6,1.9,29.1,55.40852962724507,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40560,8.33,8.84,8.33,8.84,8.81,9.02,8.93,8.93,8.66,70.9,2,3,3.0,3,2,83.2,2.5,85.1,63.9,1,18.3,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40561,7.47,7.79,7.62,7.68,7.73,7.98,7.55,7.53,7.72,79.1,2,2,1.0,1,1,70.3,2.3,62.1,54.4,1,8.01,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40562,4.73,5.37,5.84,5.31,5.76,6.02,5.91,5.29,5.52,71.0,1,2,3.0,2,1,73.3,2.6,48.6,47.3,1,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
40563,8.16,7.85,8.09,8.29,8.8,8.85,8.19,8.36,8.39,89.1,2,3,3.0,4,1,72.5,4.8,73.6,77.7,1,22.16,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40564,5.34,4.58,4.79,5.2,5.25,4.06,4.52,4.47,4.73,63.7,0,1,1.8044691509931448,1,0,43.2,1.2,28.4,30.2,0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40565,5.86,6.33,6.03,6.21,5.95,6.5,5.91,6.43,6.06,78.1,0,2,2.0,2,0,73.0,3.8,60.2,45.3,1,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
40566,6.99,7.66,8.06,7.14,7.37,7.69,7.67,7.09,7.52,69.2,1,3,1.0,1,0,63.6,3.1542109566639414,57.41127296699558,45.4,1,8.32,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40567,6.08,6.09,6.26,5.28,6.09,6.2,5.1,6.07,5.84,75.2,1,3,2.0,2,0,66.2,2.9,45.2,44.9,0,3.79,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40568,5.84,6.11,6.21,6.14,6.03,6.25,6.01,6.09,6.0,95.8,1,2,3.0,2,2,83.8,4.9,78.9,81.1,1,6.43,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40569,6.65,6.65,5.65,6.47,6.14,5.9,6.39,6.2,6.4,67.8,1,2,2.0,1,1,67.2,3.0,70.7,50.6,1,5.75,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40570,7.86,8.21,7.88,7.88,8.01,7.82,7.98,8.48,7.92,68.2,0,2,2.0,1,1,64.9,3.3,70.3,52.5,1,8.91,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40571,7.07,6.94,6.77,6.67,7.1,6.83,6.73,7.17,6.91,79.8,1,4,3.0,4,2,79.0,3.8,55.8,58.7,1,8.51,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40572,6.12,5.95,6.43,6.91,5.9,5.67,6.6,6.01,6.08,74.4,1,2,1.0,2,0,69.1,4.1,51.8,59.0,1,5.79,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40573,6.15,6.84,6.17,6.09,6.5,6.92,6.36,6.46,9.7,93.7,3,5,2.0,2,1,98.8,3.8,57.41127296699558,84.2,1,5.45,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40574,9.26,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.77,90.6,2,3,3.0,4,2,85.6,4.3,73.2,76.7,1,25.51,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40575,8.01,7.86,6.88,7.61,7.1,7.23,7.76,7.53,7.57,77.8,1,1,1.0,1,0,77.5,3.1,57.2,56.0,0,9.29,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40576,9.45,9.52,9.3,9.1,9.59,9.75,9.62,9.61,9.6,88.6,2,4,3.0,3,2,79.0,4.3,75.9,81.4,0,18.01,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40577,5.98,6.16,5.94,5.57,6.38,6.73,6.34,5.94,6.09,74.9,1,1,2.0,2,1,65.6,3.2,48.5,52.2,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40578,4.87,5.2,5.48,4.86,4.96,5.0,4.38,4.38,4.81,58.9,0,0,0.0,0,0,68.85926127341149,2.3,35.6,23.8,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40579,6.29,7.15,6.46,6.54,6.91,7.32,6.52,7.62,6.94,94.3,2,4,4.0,2,1,80.5,3.8,86.2,71.7,1,9.64,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40580,7.37,7.8,7.58,7.16,7.68,7.42,7.86,7.41,7.47,86.9,1,3,2.0,2,0,66.1,3.2,63.5,68.2,1,8.03,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40581,5.85,6.07,6.36,5.69,5.74,5.66,5.7,5.94,5.96,81.4,1,2,1.0,2,1,70.6,3.1,66.2,54.2,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
40582,7.69,7.99,7.4,8.46,7.75,7.92,8.08,8.26,4.48,53.67874994,2,2,2.0,2,1,31.5,2.1,57.41127296699558,50.0,0,8.85,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40583,9.7,9.04,9.86,9.68,9.23,9.55,9.55,9.3,9.32,69.5,1,2,2.0,2,0,71.6,3.6,58.8,59.8,0,18.45,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40584,6.08,6.05,5.89,6.48,6.54,6.43,6.37,7.07,6.23,86.3,1,2,2.0,1,0,70.5,2.3,51.6,44.7,1,0.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40585,10.0,9.71,10.0,9.75,10.0,10.0,10.0,10.0,9.98,87.3,1,2,3.0,3,2,85.6,4.1,80.7,83.4,1,25.59,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40586,7.3,8.03,7.48,7.31,7.33,7.56,7.62,7.74,7.62,88.5,2,4,2.0,2,1,97.4,2.6,90.8,60.5,1,12.96,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40587,5.94,6.27,6.13,6.59,6.47,6.28,5.8,6.4,6.45,70.1,1,2,2.0,2,0,68.85926127341149,2.6,46.4,64.1,0,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
40588,8.75,8.98,9.23,8.95,8.87,9.44,9.26,10.0,8.82,95.5,2,4,4.0,2,1,92.3,3.5,57.41127296699558,55.40852962724507,0,18.17,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40589,5.18,4.51,4.04,4.48,4.78,4.15,4.54,4.7,4.46,61.9,0,1,1.0,1,0,44.9,2.5,25.5,31.1,0,0.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40590,8.55,7.85,8.09,8.45,8.37,8.51,8.14,7.97,4.37,50.32802824,1,3,1.8044691509931448,3,0,37.7,2.6,9.1,50.9,1,18.86,1,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40591,8.61,8.88,9.34,8.53,9.21,8.99,8.94,9.4,8.76,83.9,1,4,3.0,4,2,68.85926127341149,5.0,90.1,74.9,1,22.39,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40592,8.1,8.71,8.03,7.64,8.39,8.91,8.98,8.36,8.36,97.0,2,4,3.0,3,0,100.0,4.6,79.3,75.5,0,18.43,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40593,7.35,8.29,8.11,8.3,7.74,8.6,8.18,8.26,8.15,84.7,2,3,1.8044691509931448,3,2,82.7,4.0,78.9,61.3,0,18.02,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40594,7.23,6.84,7.25,7.03,7.11,7.23,6.17,7.63,7.17,74.4,1,2,2.0,2,1,57.5,2.7,65.5,47.7,0,8.37,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40595,5.79,6.03,5.44,5.87,5.96,6.33,6.09,5.08,5.7,65.5,0,0,0.0,0,0,68.85926127341149,1.7,23.7,31.4,0,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40596,8.26,8.35,8.8,9.02,8.52,8.71,8.47,8.84,8.83,83.3,2,3,3.0,2,1,80.0,4.1,73.1,82.3,1,22.42,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40597,8.52,8.07,8.05,8.62,8.1,8.51,8.24,8.71,8.37,98.4,1,4,2.0,3,1,94.5,4.4,78.7,63.7,1,22.12,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40598,6.37,5.51,5.87,5.28,5.74,5.87,5.46,5.72,5.73,69.6,1,2,2.0,2,0,58.4,2.6,57.2,56.4,1,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
40599,8.89,8.35,8.82,8.83,8.86,9.1,8.9,9.44,8.86,99.5,2,3,3.0,4,1,79.4,5.0,68.3,77.6,1,22.71,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40600,7.49,7.52,7.29,7.3,7.44,7.31,7.27,8.08,7.49,67.1,1,1,1.8044691509931448,2,0,65.6,2.7,55.1,46.3,0,8.52,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40601,7.32,7.47,6.78,7.22,6.97,7.7,7.42,7.01,7.37,85.4,0,1,1.0,2,1,71.2,2.5,61.0,40.7,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40602,8.83,8.99,8.61,9.01,9.22,8.64,9.01,8.98,8.9,78.3,2,2,2.0,3,2,69.3,4.4,94.9,73.8,1,22.38,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40603,5.85,5.56,6.61,6.48,6.3,6.42,6.59,6.97,6.2,72.7,1,1,1.0,2,0,78.3,3.9,67.2,52.3,0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
40604,6.02,6.64,6.61,5.96,6.73,6.07,5.88,5.76,6.12,73.8,1,2,2.0,1,1,74.6,2.0,59.2,47.4,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40605,7.75,7.54,7.82,7.82,8.34,7.74,7.59,8.3,7.89,91.2,2,4,2.0,3,1,89.2,3.1,74.8,74.0,1,8.48,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40606,10.0,9.54,10.0,10.0,10.0,9.23,10.0,10.0,9.81,82.6,2,3,2.0,3,1,95.1,4.2,96.3,55.8,0,18.36,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40607,7.9,7.69,8.14,7.89,7.89,7.76,7.91,7.88,7.77,73.6,0,2,2.0,2,0,71.6,3.3,51.3,44.5,1,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40608,6.36,5.5,6.04,6.03,5.65,5.89,5.62,5.75,5.91,84.0,1,2,2.0,2,1,67.8,4.2,57.3,48.8,0,3.56,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40609,7.68,7.46,7.28,7.49,7.91,7.84,7.57,7.5,7.62,88.0,2,3,4.0,3,1,72.7,5.0,87.7,86.5,1,8.28,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40610,8.95,9.38,9.25,8.67,9.58,9.02,9.18,9.1,9.22,89.6,1,3,2.0,4,1,85.9,4.9,71.0,92.2,1,25.84,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40611,7.95,8.2,8.01,7.95,8.36,8.54,8.34,7.95,9.89,75.6,3,5,3.0,3,1,96.0,4.5,97.4,58.9,1,25.83,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
